adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count
False,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,"[12, 28, 878]",299536,Avengers: Infinity War,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",56.9694,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25,False,False,8.237,32167
False,/AeK2MPOpYrOOgZNfFnfwp0L8tNn.jpg,"[28, 12, 878]",634649,Spider-Man: No Way Home,en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",50.752,/1g0dhYtq4irTY1GPXvft6k4YLjm.jpg,2021-12-15,False,False,7.934,22118
False,/gkh6Nt8DtY1XT4gQsyFq9XAVJlJ.jpg,"[18, 35]",350,The Devil Wears Prada,en,The Devil Wears Prada,"A young woman from the Midwest gets more than she bargained for when she moves to New York to become a writer and ends up as the assistant to the tyrannical, larger-than-life editor-in-chief of a major fashion magazine.",52.4307,/8912AsVuS7Sj915apArUFbv6F9L.jpg,2006-06-29,False,False,7.435,13786
False,/oz4U9eA6ilYf1tyiVuGmkftdLac.jpg,"[18, 10749, 53]",1010581,My Fault,es,Culpa mía,"Noah must leave her city, boyfriend, and friends to move into William Leister's mansion, the flashy and wealthy husband of her mother Rafaela. As a proud and independent 17 year old, Noah resists living in a mansion surrounded by luxury. However, it is there where she meets Nick, her new stepbrother, and the clash of their strong personalities becomes evident from the very beginning.",53.002,/w46Vw536HwNnEzOa7J24YH9DPRS.jpg,2023-06-08,False,False,7.733,4107
False,/abQxLSkGxpHyUxRjRXACt8NbiGf.jpg,"[18, 10749]",48650,Room in Rome,es,Habitación en Roma,"A hotel room in the center of Rome serves as the setting for Alba and Natasha, two sexy and recently acquainted women, to have a physical adventure that touches their very souls.",52.3612,/w90ItYf9qagQKVEBr1uFxPomAtf.jpg,2010-05-07,False,False,6.409,835
False,/euUEDjof7fVX2t3nYFvLLN9ADK2.jpg,"[35, 10402, 18]",1284016,Power Ballad,en,Power Ballad,"When Rick, a past-his-prime wedding singer, meets fading boy-band star Danny during a gig, the two bond over music and a late-night jam session. But when Danny turns one of Rick’s songs into the hit that reignites his career, Rick sets out to reclaim the recognition he believes he deserves - even if it means risking everything he cares about.",35.5949,/sGgX2K0SJqw90Ju8TONdhDVwlzT.jpg,2026-05-18,False,False,7.311,37
False,/apfyLCPVFttB8oXcsLJ7q0NSFLx.jpg,"[53, 36, 10752]",1318413,Pressure,en,Pressure,"In the tense 72 hours before D-Day, and the fate of the free world hanging in the balance, General Dwight D. Eisenhower and Captain James Stagg face an impossible choice—launch the largest and most dangerous seaborne invasion in history or risk losing the war altogether.",50.8488,/gFjEggtrejCN79r6SXRjM269OtG.jpg,2026-05-25,False,False,7.617,98
False,/pjlxrd646cBYznHoPBWTzz6FujX.jpg,"[28, 878, 18]",39254,Real Steel,en,Real Steel,"Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After his robot is trashed, he reluctantly teams up with his estranged son to rebuild and train an unlikely contender.",48.3237,/4GIeI5K5YdDUkR3mNQBoScpSFEf.jpg,2011-09-28,False,False,7.113,9261
False,/l7UYtsMGay7gjHtqJrAI2SZXIWZ.jpg,[27],1245398,True Fear,sv,Äkta skräck,"When two female best friends hosting an online horror-themed history show together decide to make an episode about the site of a 17th century witch hunt, they find themselves seemingly terrorized by evil supernatural forces.",48.052,/8ZZYWJbKVz1g8gCr5Ghm6V7CwYp.jpg,2024-09-06,False,False,6.6,9
False,/9AJ3GcCsUhoVn3czRU4yxVkSsDE.jpg,[99],1202285,Porn,fr,Porn,,53.9377,/rbzySQcXmTvWOaaJAsFDlCjW8eG.jpg,2023-05-16,False,False,7.4,7
False,/tlm8UkiQsitc8rSuIAscQDCnP8d.jpg,"[28, 878]",603,The Matrix,en,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",52.3798,/dXNAPwY7VrqMAo51EKhhCJfaGb5.jpg,1999-03-31,False,False,8.249,28079
False,/7B72d6f09eIifSgkpCkzwkv8fle.jpg,"[18, 10749]",1002398,Virgin,tl,Donselya,"Iris, an 18-year old virgin marries Joaquin, a rich widower, because of money. However, when he learns that Iris is not really a virgin, their honeymoon turns to a bloodbath.",49.6179,/iVS3ZiPsKy8Hhc5Dipqgrjmoj2b.jpg,2024-10-29,False,False,6.7,23
False,/sRVg5yfJJQ2emGhl6XPYJssilu.jpg,"[80, 53]",912378,Dridam,ml,ദൃഢം,"A police officer arrives at a seemingly peaceful station but faces pressure when human remains are discovered. Given only a week to solve the murder, he must navigate demands from his department and an anxious public seeking swift justice.",39.914,/fXSdAujfiRRW6LqekN4FvFQidh3.jpg,2026-05-08,False,False,5.0,5
False,,[27],687259,Ghost Stories,zh,镜花风月三之螺女挑情,,52.183,/m4ALMhsuqOOUkkABvgQWfrgoL8y.jpg,1982-01-01,False,False,6.2,2
False,/3eUyLEF5M0ky3h6KJsWiWzaakB8.jpg,"[27, 9648, 80]",1159559,Scream 7,en,Scream 7,"When a new Ghostface killer emerges in the quiet town where Sidney Prescott has built a new life, her darkest fears are realized as her daughter becomes the next target. Determined to protect her family, Sidney must face the horrors of her past to put an end to the bloodshed once and for all.",47.3863,/jjyuk0edLiW8vOSnlfwWCCLpbh5.jpg,2026-02-25,False,False,6.191,1084
False,/cfDHxkco8RrslL0Vk2XPTwTVFCe.jpg,"[28, 53]",1472951,Infiltrate,en,Infiltrate,"In a city overrun by crime, government Agent Lily Chen is forced to choose between her duty and her family when her husband is kidnapped, and she’s blackmailed into assassinating high-level criminals to save him. As she delves deeper into the criminal underworld, Lily’s relentless pursuit of justice unravels a web of corruption, leading to a final, life-altering decision that will change her world forever.",46.0768,/8Cw8GF9wG63kF8pRRXwOx2kXGt.jpg,2026-04-10,False,False,5.7,20
False,/1ytf7rzkZ7RLlMnBdGggQ0ENe6z.jpg,"[27, 53]",1418657,The Yeti,en,The Yeti,"When an oil tycoon and a famous adventurer vanish into the harsh winter of remote northern Alaska, a hand-picked rescue team endeavors to bring them home. What they don’t know is that they are trespassing on The Yeti’s territory, and the elements are the least of their worries.",63.6925,/zaqEfoKcWkVni2eONhJ7DRhMO8Q.jpg,2026-04-04,False,False,6.381,59
False,/2hhTw9geBIVGyJeisfVhdoJpdI4.jpg,"[18, 53]",1351908,Bharat Bhhagya Viddhaata,hi,भारत भाग्य विधाता,"Inside Cama Hospital, one of the sites targeted during the 2008 Mumbai terror attacks, nurses, ward boys, cleaners, lift operators, security personnel, and administrative workers keep 400 people alive while armed assailants struck the city around them.",41.5812,/tf5lLrrikOswHKHpzW0UiHycJEx.jpg,2026-06-12,False,False,0.0,0
False,/aqqoDJs8vYp2EZ74aQ1UMY0sjM7.jpg,"[18, 53]",235271,Addicted,en,Addicted,A gallerist risks her family and flourishing career when she enters into an affair with a talented painter and slowly loses control of her life.,45.8209,/fAERrD6vvmznDoL99wlgjhSfPcH.jpg,2014-10-10,False,False,5.91,449
False,/vmdt6nUXYX4mM0Ahcvh4bgHOjUt.jpg,"[28, 18]",1292415,Beast,en,Beast,"MMA legend Patton James, now a commercial fisherman, is pulled back into the cage when his brother is in danger. Reuniting with his old coach Sammy, he commits to one final fight in one championship against the brutal champion Xavier Grau.",45.393,/7NrvUI3vnW8H3rD7ExKcTL7KRcQ.jpg,2026-04-10,False,False,6.254,61
False,/xS8tsJ8IvNkzBMu3kq3gZFReh7j.jpg,[53],1293550,Bandar,hi,बंदर,"TV star Samar's life spirals when his ex Gayatri accuses him of rape after he blocks contact with her. Despite his new relationship with Khushi, he faces arrest and encounters a corrupt justice system.",39.3488,/3TrQUHmnEL2tOYf4KKkXb01BQt2.jpg,2026-06-05,False,False,6.5,2
False,/sb76azrAXr9U13uEQxNP5e3fujY.jpg,"[28, 35, 53]",1390300,Over Your Dead Body,en,Over Your Dead Body,"A dysfunctional couple head to a remote cabin to ""reconnect"", but each has secret intentions to kill the other.",43.5085,/kZCauMzAt9eMAhLMopCqnFw1Q5k.jpg,2026-03-14,False,False,6.547,344
False,/a4rmHZa1YvEi0GxVvAZujXUQSDc.jpg,[53],1699820,Vibeland Chronicles,en,Vibeland Chronicles,"As the events of a modern day Zodiac killer unfold, different stories, characters, and music intertwine within a surreal San Francisco, also known as Vibeland. From underground criminal labyrinths to violent job application simulations to haunted buses after midnight to dancing serial killers, nothing that happens in Vibeland is ordinary.",41.9026,/wPOjoiO9ZrsYociKXLxrvQfILlK.jpg,2026-01-02,False,False,4.0,1
False,/82lM4GJ9uuNvNDOEpxFy77uv4Ak.jpg,"[28, 878, 12]",1242898,Predator: Badlands,en,Predator: Badlands,"Cast out from his clan, a young Predator finds an unlikely ally in a damaged android and embarks on a treacherous journey in search of the ultimate adversary.",45.3547,/pHpq9yNUIo6aDoCXEBzjSolywgz.jpg,2025-11-05,False,False,7.802,3168
False,/h25oHn8FJHaImp8DneBhDJQHOpM.jpg,[99],17073,American Swing,en,American Swing,Chronicles the rise and fall of 1970s New York City nightclub Plato's Retreat.,40.8078,/d4rfQ9lEq0G1yNUOjHEofXlfk0Z.jpg,2009-10-17,False,False,5.1,18
False,/nyW8YdrnSYtmTE9hgrpmGqkKw5b.jpg,[18],1658216,Stepdaddy,tl,Stepdaddy,Emotions and intrigue run high in this titillating taboo family affair. Chloe and Nica are sisters who both find themselves in their own passionate love affairs with their stepdad Carl.,49.3715,/oZxNblisKuDzSUW5g18FERjyJs9.jpg,2026-04-04,False,False,5.3,3
False,/nHxWyy18SvAZ8jJeemtS8k1UNjM.jpg,"[28, 80, 53]",1290821,Shelter,en,Shelter,"A man living in self-imposed exile on a remote island rescues a young girl from a violent storm, setting off a chain of events that forces him out of seclusion to protect her from enemies tied to his past.",52.9583,/buPFnHZ3xQy6vZEHxbHgL1Pc6CR.jpg,2026-01-28,False,False,7.674,1317
False,/xyW8rJO3rwG2EGcTO6eaUEa8b9d.jpg,"[28, 53]",1613798,Vengeance,es,Venganza,"The brutal murder of the wife of “Toro,” a military hero in the special forces, turns him into a man with a single purpose: revenge. After a stroke of fate makes him a millionaire, Carlos transforms his fortune into an arsenal and, together with his closest soldiers, sets out to hunt down those responsible.",45.8073,/ygWXPL0RS91JyJPNOfK34eV3bRE.jpg,2026-02-26,False,False,7.49,262
False,/m5dA4JZsj78EBTa2D6imWOAebwB.jpg,[35],4247,Scary Movie,en,Scary Movie,"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!",38.3731,/fVQFPRuw3yWXojYDJvA5EoFjUOY.jpg,2000-07-07,False,False,6.416,7889
False,/suaEOtk1N1sgg2MTM7oZd2cfVp3.jpg,"[53, 80, 35]",680,Pulp Fiction,en,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",41.1348,/vQWk5YBFWF4bZaofAbv0tShwBvQ.jpg,1994-09-10,False,False,8.482,30339
False,/ejdD20cdHNFAYAN2DlqPToXKyzx.jpg,"[18, 80]",238,The Godfather,en,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",42.3442,/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,1972-03-14,False,False,8.687,23082
False,/9BBTo63ANSmhC4e6r62OJFuK2GL.jpg,"[878, 28, 12]",24428,The Avengers,en,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",44.1002,/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,2012-04-25,False,False,8.048,38520
False,/sDUGZpt9qmzBIqtFKvgnGnfyBpw.jpg,"[80, 9648, 53]",1679791,M4M: Motive for Murder,te,M4M: Motive for Murder,"Hyderabad is on edge as a serial killer stages murders as famous paintings. ACP Krishna and journalist Radha investigate, uncovering links to a student and a principal, racing to stop the next planned killing.",37.5353,/FcoRfDLRwiAcNCd5SmeDIIeea7.jpg,2026-05-07,False,False,0.0,0
False,,[],1480259,太太日記,cn,太太日記,hong kong film,31.1857,,1965-01-01,False,False,0.0,0
False,/uJK0jjJ8QDOQw5lcNBwu059ht4D.jpg,"[18, 10749]",1294203,My Fault: London,en,My Fault: London,"18-year-old Noah moves from America to London, with her mother who's recently fallen in love with William, a wealthy British businessman. Noah meets William’s son, bad-boy Nick, and soon discovers there is an attraction between them neither can avoid. As Noah spends the summer adjusting to her new life, her devastating past will catch up with her while falling in love for the first time.",39.3147,/ttN5D6GKOwKWHmCzDGctAvaNMAi.jpg,2025-02-12,False,False,7.384,589
False,/jDvxsBemt2Iyslg7qn2WMzgxz23.jpg,"[28, 53, 27]",1375646,Colony,ko,군체,"Professor Se-jeong is thrust into a bloody nightmare when a rapidly mutating virus is released during a biotech conference causing authorities to seal the facility. Trapped inside with no escape, Se-jeong along with a small group of survivors must fight to stay alive while the infected undergo horrific transformations.",42.1842,/tN799oUR0f1gUKDYdMNrDaY7I51.jpg,2026-05-21,False,False,6.979,72
False,/6d3z1PvNeRPla0gwpTWU4q8OOts.jpg,[35],5082,The Traveling Companion,it,La compagna di viaggio,A  ruined noble decides to organize a robbery on a luxury train. He decides to get help from a busty starlet that should distract passengers ...,40.8372,/12lRiKQJXG2ldB8qJPmjHTxeK9w.jpg,1981-01-03,False,False,4.682,11
False,/wRWEA3TeGGyocIPKFiTDzPK3HfN.jpg,[18],405871,On the Beach,ja,令嬢肉奴隷,"In a summer in Shonan village, Sumiko is the daughter of an important upper-class Shikishima family, she loves to paint pictures, is going through a cooling-off of an arranged marriage that did not work out. However, she feels attraction for Nishina a rough and obscene man ...  On the other hand, the younger sister, Naomi Sumiko is envious of her sister for her beauty. Naomi feels ugly since all men seem to like Sumiko. Both sisters then become embroiled in a major problem in discovering the real intentions of Nishina, a man who hides behind a mask to rape women.",56.4449,/ksl1d50FUHaqNuNnmHSNdPrYyYl.jpg,1985-08-24,False,False,5.6,21
False,/eGX66zonvc4bXg3rM08RUxdYSDx.jpg,"[878, 12, 28]",1061474,Superman,en,Superman,"Superman, a journalist in Metropolis, embarks on a journey to reconcile his Kryptonian heritage with his human upbringing as Clark Kent.",41.875,/ldyfo0BKmz5rWtJJKCvwaNS4cJT.jpg,2025-07-09,False,False,7.339,4937
False,/ekFr4AyEpwyIHK1R3VOYDXN2PqL.jpg,"[27, 10749]",1564614,Leviticus,en,Leviticus,Two teenage boys must escape a violent entity that takes the form of the person they desire most — each other.,39.8512,/cu0XnXLzJGPeI0msCoJKgnEecKz.jpg,2026-06-17,False,False,7.3,22
False,/kKF4gEiBDArhONlCcunHVgBp3bA.jpg,"[80, 53]",1171145,Crime 101,en,Crime 101,"When an elusive thief whose high-stakes heists unfold along the iconic 101 freeway in Los Angeles eyes the score of a lifetime, with hopes of this being his final job, his path collides with a disillusioned insurance broker who is facing her own crossroads. Determined to crack the case, a relentless detective closes in on the operation, raising the stakes even higher.",40.0213,/tVvpFIoteRHNnoZMhdnwIVwJpCA.jpg,2026-02-11,False,False,7.0,1111
False,/m3Pom6pbD51bBv3syz8NMHda3fz.jpg,"[12, 28, 14]",1368337,The Odyssey,en,The Odyssey,"Odysseus, the legendary King of Ithaca, embarks on a long and perilous journey home following the Trojan War. Throughout his voyage, he is forced to confront the whims of gods, mythological monsters, and trials that stretch both his cunning and his humanity to the breaking point.",39.6336,/krVa7rKCQb4OBfsr2LTJv4rTz5q.jpg,2026-07-15,False,False,0.0,0
False,/2u7zbn8EudG6kLlBzUYqP8RyFU4.jpg,"[12, 14, 28]",122,The Lord of the Rings: The Return of the King,en,The Lord of the Rings: The Return of the King,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​",41.8788,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,2003-12-17,False,False,8.5,26709
False,/wHwoA0K8GO5vTcOSro8viyfxf6m.jpg,"[28, 12]",1305781,Blades of the Guardians,zh,镖人：风起大漠,"Dao Ma, the ""second most wanted fugitive,"" is entrusted by his benefactor, the chief of Mo family clan, to take on a mysterious escort mission-escorting the ""most wanted fugitive"" to Chang'an.",37.7135,/4QZwryGm8l7N5XdEjPchNPl0BV7.jpg,2026-02-17,False,False,7.0,73
False,/fZ5AD2CpUPSk0wRkxz1j6kp5bdG.jpg,"[27, 80, 18]",1543151,King Kaew,th,กิ่งแก้ว,"After a child in her care dies, a young woman is executed for a crime she didn't commit. Now, her spirit seeks justice for her wrongful death.",52.2629,/pPdHuTs4RAdxs0yaXnlxl1AM3f1.jpg,2026-01-29,False,False,2.5,2
False,/be5SIsRGMckO8tU9lrLcIik70Dy.jpg,"[27, 14, 10749]",1246049,Dracula,fr,Dracula,"In late 15th-century Eastern Europe, Prince Vlad II’s bride is brutally murdered. As a result, he renounces God and damns Heaven itself. Cursed with eternal life, Vlad is reborn as Dracula, an immortal warlord who defies fate in a blood-soaked crusade to wrench his lost love back from death.",38.5557,/dYRqA50yd0nB3qBR7AtWEJJQ8q.jpg,2025-07-30,False,False,7.177,1294
False,/6yeVcxFR0j08vlv2OlL6zbewm4D.jpg,"[28, 878, 53]",1265609,War Machine,en,War Machine,"On one last grueling mission during Army Ranger training, a combat engineer must lead his unit in a fight against a giant otherworldly killing machine.",40.7824,/rFhKkXhk7ClU03jQ5rHIApJDwev.jpg,2026-02-12,False,False,7.408,1979
False,/efIhQiHcgAvHyq8nwSlfJNPpoaH.jpg,[27],1536233,The Summoning of Baby Blue,en,The Summoning of Baby Blue,A babysitting gig becomes a nightmare of urban legend when three teens summon Baby Blue. Survival depends on uncovering the past to escape a mother’s wrath from beyond the grave.,33.7429,/fDyjVv5ryBYDiE1sN9mbBbZycBL.jpg,2025-10-15,False,False,4.8,25
False,/vsgprE5Esxj06j6SPKjMN5CL5oM.jpg,[35],222517,Snow White and 7 Wise Men,it,Biancaneve & Co...,The king and the queen conceive Snow White during a sexual relationship in the snow.,29.4686,/yMiM9Zg9JuNy9k1Q7wsyEpwTSQR.jpg,1982-04-03,False,False,4.7,17
False,/6pb3DTtHYh6ChqsmX9yFEX9GXVt.jpg,"[18, 80]",1020047,In the Hand of Dante,en,In the Hand of Dante,"A Vatican priest discovers Dante's original Divine Comedy manuscript. When asked to authenticate it, writer Nick Tosches steals it, while a parallel story follows Dante's quest to create his masterpiece.",38.3281,/nPPIufTBnzEg0d7NoR5RLL1oPra.jpg,2026-06-12,False,False,5.1,21
False,/7QirCB1o80NEFpQGlQRZerZbQEp.jpg,"[10749, 18]",1156594,Our Fault,es,Culpa nuestra,"Jenna and Lion's wedding brings about the long-awaited reunion between Noah and Nick after their breakup. Nick's inability to forgive Noah stands as an insurmountable barrier. He, heir to his grandfather's businesses, and she, starting her professional life, resist fueling a flame that's still alive. But now that their paths have crossed again, will love be stronger than resentment?",36.0336,/yzqHt4m1SeY9FbPrfZ0C2Hi9x1s.jpg,2025-10-15,False,False,7.376,696
False,/hO2jx1H3XafR7Y8QbFgVH1sHTY9.jpg,"[27, 53, 35]",1198994,Send Help,en,Send Help,"Two colleagues become stranded on a deserted island, the only survivors of a plane crash. On the island, they must overcome past grievances and work together to survive, but ultimately, it's a battle of wills and wits to make it out alive.",39.5602,/zbJWVHOtj3ljBzWgL1P8pxP03Up.jpg,2026-01-22,False,False,7.038,1839
False,/9ywA15OAiwjSTvg3cBs9B7kOCBF.jpg,"[18, 10749]",337167,Fifty Shades Freed,en,Fifty Shades Freed,"Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins.",38.9799,/jjPJ4s3DWZZvI4vw8Xfi4Vqa1Q8.jpg,2018-01-17,False,False,6.671,8372
False,/vP7YFt9pP8NPCg4PMBAHO5ILdrQ.jpg,"[28, 53]",44980,Zero Woman 2,ja,Zero WOMAN ＩＩ　警視庁０課の女,"When a valuable suitcase is stolen, the mob, petty criminals, and a beautiful agent from the Elite Zero division are pulled into a battle to settle the score.",36.0233,/sQHeDjwmBQba8E51Mkp5dvgkzeZ.jpg,1995-09-05,False,False,5.0,8
False,/sDu1nL4P9hLV79ZkZkj2ZC1wy2N.jpg,"[28, 18, 80, 53]",208469,XX: Beautiful Weapon,ja,XX ダブルエックス 美しき凶器,"A blind female assassin lives alone in a remote house; her superiors occasionally send her ""clients"" / targets that she shoots right after having sex with them in her completely darkened bedroom.",38.9638,/ckO9ynpyee6KyuefHYXYAtebjpx.jpg,1993-12-22,False,False,8.938,8
False,/dyJvKsNs2KP8qQnAXbRwDjblViy.jpg,"[16, 10751, 14]",129,Spirited Away,ja,千と千尋の神隠し,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",36.0144,/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg,2001-07-20,False,False,8.534,18455
False,/mxdiaM2tsx8M6W3zLgiPwAkhQfq.jpg,"[18, 10749]",744275,After We Fell,en,After We Fell,"Just as Tessa's life begins to become unglued, nothing is what she thought it would be. Not her friends nor her family. The only person that she should be able to rely on is Hardin, who is furious when he discovers the massive secret that she's been keeping. Before Tessa makes the biggest decision of her life, everything changes because of revelations about her family.",36.9493,/dU4HfnTEJDf9KvxGS9hgO7BVeju.jpg,2021-09-01,False,False,7.0,2748
False,/1XAC6RPT01UX9EQGy2JVn5c8pgy.jpg,"[12, 14]",671,Harry Potter and the Philosopher's Stone,en,Harry Potter and the Philosopher's Stone,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",38.5461,/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,2001-11-16,False,False,7.899,29693
False,/k24eZq5I3jyz4htPkZCRpnUmBzE.jpg,"[18, 10749]",1156593,Your Fault,es,Culpa tuya,The love between Noah and Nick seems unwavering despite their parents' attempts to separate them. But his job and her entry into college open up their lives to new relationships that will shake the foundations of both their relationship and the Leister family itself.,35.506,/1sQA7lfcF9yUyoLYC0e6Zo3jmxE.jpg,2024-12-26,False,False,7.083,1571
False,/lsFLh0tcvafTom7lADYg4EGtDlY.jpg,"[16, 28, 12]",1599189,剑来院线剧场版 十三之争,zh,剑来院线剧场版 十三之争,,35.0876,/95OnjUQ1mlu7JHvIMcjYL6ah9Ah.jpg,2026-05-01,False,False,0.0,0
False,/aV5YOTVTnO2wYcN2AlNbdgnBYpb.jpg,"[35, 53, 18]",1628448,Maa Behen,hi,माँ बहन,"In this dark comedy, a woman calls her estranged daughters in the middle of the night with chilling news — there's a dead body in her kitchen.",33.5834,/dpQIeEunpgj0C4rngb6OFb4zSd1.jpg,2026-06-04,False,False,6.7,11
False,/xV1EfNSEg6id6juJPr1vM6p9x5X.jpg,"[18, 53, 80]",979,Irreversible,fr,Irréversible,A woman’s lover and her ex-boyfriend take justice into their own hands after she becomes the victim of a rapist. Because some acts can’t be undone. Because man is an animal. Because the desire for vengeance is a natural impulse. Because most crimes remain unpunished.,34.2817,/rxeDxo8FvZpLu6iplNpxdtAVnfu.jpg,2002-05-22,False,False,7.2,3324
False,/uZr793pQJJZJBjUJYrY9EC32jUL.jpg,"[35, 18]",1510767,Athiradi,ml,അതിരടി,"Energetic student Samkutty revives a banned college festival, igniting a fierce rivalry that transforms celebration into chaos.",31.9172,/vbYoC9wmfo2w7EDVXYrnX4PRBWr.jpg,2026-05-14,False,False,7.2,9
False,/rw1WmxUvmbwRsbAX12m6toIg04j.jpg,"[10749, 35, 18]",1325734,The Drama,en,The Drama,A happily engaged couple is put to the test when an unexpected turn sends their wedding week off the rails.,37.6125,/qhGCY6DIemLoCi7x1GuEt98m4JF.jpg,2026-04-01,False,False,6.963,1092
False,,[35],1522333,Carry On Jatta 4,pa,Carry On Jatta 4,"""Carry On Jatta 4"" is the fourth installment of the iconic Punjabi comedy franchise, produced by Humble Motion Pictures, set for release on June 26, 2026. Expect a hilarious rollercoaster of misunderstandings, quirky characters, and laugh-out-loud moments, continuing the legacy of the beloved series.",57.8085,/bKa9qAg71Kkjz0tOT1gxSAX9Nfv.jpg,2026-06-26,False,False,0.0,0
False,/sRvXNDItGlWCqtO3j6wks52FmbD.jpg,"[16, 35, 14, 12, 10751]",808,Shrek,en,Shrek,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",37.0038,/iB64vpL3dIObOtMZgX3RqdVdQDc.jpg,2001-05-18,False,False,7.8,18855
False,/oiwc338EoBgS4sEI2ixAny4KQKg.jpg,"[12, 14, 28]",120,The Lord of the Rings: The Fellowship of the Ring,en,The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",41.7005,/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,2001-12-18,False,False,8.436,27728
False,/z3bzhmC0CPikWeerUkLO73YvGrC.jpg,"[10402, 53, 28, 27]",1084187,Pretty Lethal,en,Pretty Lethal,A troupe of ballerinas find themselves fighting for survival as they attempt to escape from a remote inn after their bus breaks down on the way to a dance competition.,43.0763,/znTPnXCK3lEQJgqXCvP7e5FUz6f.jpg,2026-03-13,False,False,6.769,422
False,/zxi6WQPVc0uQAG5TtLsKvxYHApC.jpg,"[16, 28, 14, 12]",980477,Ne Zha 2,zh,哪吒之魔童闹海,"After a catastrophic event leaves their bodies destroyed, Ne Zha and Ao Bing are granted a fragile second chance at life. As tensions rise between the dragon clans and celestial forces, the two must undergo a series of perilous trials that will test their bond, challenge their identities, and decide the fate of both mortals and immortals.",34.9675,/cb5NyNrqiCNNoDkA8FfxHAtypdG.jpg,2025-01-29,False,False,8.158,731
